Site,Year,Start,End,Tran,Plot ,Species,SdlDensity,Poa,BG,Rock,GREAUS_AdultDen
R2023O,2012,13:00,15:15,1,1,PROCUN,0,87,7,0,18
R2023O,2012,13:00,15:15,1,2,PROCUN,0,40,3,0,18
R2023O,2012,13:00,15:15,1,3,PROCUN,0,58,2,0,18
R2023O,2012,13:00,15:15,1,4,PROCUN,0,40,2,0,18
R2023O,2012,13:00,15:15,1,5,PROCUN,0,75,5,0,18
R2023O,2012,13:00,15:15,1,6,PROCUN,0,65,3,0,18
R2023O,2012,13:00,15:15,1,7,PROCUN,0,60,2,0,18
R2023O,2012,13:00,15:15,1,8,PROCUN,0,81,2,0,18
R2023O,2012,13:00,15:15,1,9,PROCUN,0,80,0,0,18
R2023O,2012,13:00,15:15,1,10,PROCUN,0,82,0.5,0,18
R2023O,2012,13:00,15:15,2,11,PROCUN,0,56,5,0,44
R2023O,2012,13:00,15:15,2,12,PROCUN,0,77,1,0,44
R2023O,2012,13:00,15:15,2,13,PROCUN,0,30,0.5,0,44
R2023O,2012,13:00,15:15,2,14,PROCUN,0,47,4,0,44
R2023O,2012,13:00,15:15,2,15,PROCUN,0,54,6,0,44
R2023O,2012,13:00,15:15,2,16,PROCUN,0,37,1,0,44
R2023O,2012,13:00,15:15,2,17,PROCUN,0,70,1,0,44
R2023O,2012,13:00,15:15,2,18,PROCUN,0,48,8,8,44
R2023O,2012,13:00,15:15,2,19,PROCUN,0,64,0.5,0,44
R2023O,2012,13:00,15:15,2,20,PROCUN,0,88,2,0,44
R2023O,2012,13:00,15:15,3,21,PROCUN,0,93,1,0,35
R2023O,2012,13:00,15:15,3,22,PROCUN,0,68,1,0,35
R2023O,2012,13:00,15:15,3,23,PROCUN,0,52,2,0,35
R2023O,2012,13:00,15:15,3,24,PROCUN,0,95,1,0,35
R2023O,2012,13:00,15:15,3,25,PROCUN,0,63,3,0,35
R2023O,2012,13:00,15:15,3,26,PROCUN,0,23,1,0,35
R2023O,2012,13:00,15:15,3,27,PROCUN,0,58,1,0,35
R2023O,2012,13:00,15:15,3,28,PROCUN,0,51,4,0,35
R2023O,2012,13:00,15:15,3,29,PROCUN,0,55,1,0,35
R2023O,2012,13:00,15:15,3,30,PROCUN,0,74,1,0,35
R2023O,2012,13:00,15:15,4,31,PROCUN,0,78,1,0,29
R2023O,2012,13:00,15:15,4,32,PROCUN,0,49,2,0,29
R2023O,2012,13:00,15:15,4,33,PROCUN,0,50,5,0,29
R2023O,2012,13:00,15:15,4,34,PROCUN,0,60,1,0,29
R2023O,2012,13:00,15:15,4,35,PROCUN,0,18,5,0,29
R2023O,2012,13:00,15:15,4,36,PROCUN,0,15,8,0,29
R2023O,2012,13:00,15:15,4,37,PROCUN,0,25,25,0,29
R2023O,2012,13:00,15:15,4,38,PROCUN,0,28,2,0,29
R2023O,2012,13:00,15:15,4,39,PROCUN,0,88,3,0,29
R2023O,2012,13:00,15:15,4,40,PROCUN,0,95,1,0,29
R4061O,2012,NA,NA,1,1,PROCUN,0,45,3,0,86
R4061O,2012,NA,NA,1,2,PROCUN,0,97,0.5,0,86
R4061O,2012,NA,NA,1,3,PROCUN,0,33,2,0,86
R4061O,2012,NA,NA,1,4,PROCUN,0,20,3,0,86
R4061O,2012,NA,NA,1,5,PROCUN,0,27,3,0,86
R4061O,2012,NA,NA,1,6,PROCUN,0,68,5,25,86
R4061O,2012,NA,NA,1,7,PROCUN,0,7,10,0,86
R4061O,2012,NA,NA,1,8,PROCUN,0,65,4,0,86
R4061O,2012,NA,NA,1,9,PROCUN,0,20,0.5,0,86
R4061O,2012,NA,NA,1,10,PROCUN,1,30,3,0,86
R4061O,2012,NA,NA,2,11,PROCUN,0,45,3,0,55
R4061O,2012,NA,NA,2,12,PROCUN,0,66,8,0,55
R4061O,2012,NA,NA,2,13,PROCUN,0,80,4,0,55
R4061O,2012,NA,NA,2,14,PROCUN,0,44,5,0,55
R4061O,2012,NA,NA,2,15,PROCUN,0,15,15,0,55
R4061O,2012,NA,NA,2,16,PROCUN,0,52,3,0,55
R4061O,2012,NA,NA,2,17,PROCUN,0,70,1,0,55
R4061O,2012,NA,NA,2,18,PROCUN,0,38,1,0,55
R4061O,2012,NA,NA,2,19,PROCUN,0,68,0.5,0,55
R4061O,2012,NA,NA,2,20,PROCUN,0,78,0.5,0,55
R4061O,2012,NA,NA,3,21,PROCUN,0,77,5,0,74
R4061O,2012,NA,NA,3,22,PROCUN,0,35,4,0,74
R4061O,2012,NA,NA,3,23,PROCUN,0,43,6,0,74
R4061O,2012,NA,NA,3,24,PROCUN,0,54,8,0,74
R4061O,2012,NA,NA,3,25,PROCUN,0,34,4,0,74
R4061O,2012,NA,NA,3,26,PROCUN,0,39,1,0,74
R4061O,2012,NA,NA,3,27,PROCUN,0,39,6,0,74
R4061O,2012,NA,NA,3,28,PROCUN,0,37,12,0,74
R4061O,2012,NA,NA,3,29,PROCUN,0,61,1,0,74
R4061O,2012,NA,NA,3,30,PROCUN,0,86,4,0,74
R4061O,2012,NA,NA,4,31,PROCUN,0,48,2,0,84
R4061O,2012,NA,NA,4,32,PROCUN,0,63,2,0,84
R4061O,2012,NA,NA,4,33,PROCUN,0,20,2,0,84
R4061O,2012,NA,NA,4,34,PROCUN,0,63,0.5,0,84
R4061O,2012,NA,NA,4,35,PROCUN,0,9,0.5,0,84
R4061O,2012,NA,NA,4,36,PROCUN,0,7,6,0,84
R4061O,2012,NA,NA,4,37,PROCUN,0,48,0.5,0,84
R4061O,2012,NA,NA,4,38,PROCUN,0,55,4,0,84
R4061O,2012,NA,NA,4,39,PROCUN,0,47,0.5,0,84
R4061O,2012,NA,NA,4,40,PROCUN,0,40,1,0,84
R4081O,2012,15:20,NA,1,1,PROCUN,0,80,1,0,49
R4081O,2012,15:20,NA,1,2,PROCUN,0,45,1,0,49
R4081O,2012,15:20,NA,1,3,PROCUN,0,78,0.5,0,49
R4081O,2012,15:20,NA,1,4,PROCUN,0,57,7,0,49
R4081O,2012,15:20,NA,1,5,PROCUN,0,43,4,0,49
R4081O,2012,15:20,NA,1,6,PROCUN,0,75,2,0,49
R4081O,2012,15:20,NA,1,7,PROCUN,0,94,2,0,49
R4081O,2012,15:20,NA,1,8,PROCUN,0,93,3,0,49
R4081O,2012,15:20,NA,1,9,PROCUN,0,93,0.5,0,49
R4081O,2012,15:20,NA,1,10,PROCUN,0,72,2,0,49
R4081O,2012,15:20,NA,2,11,PROCUN,0,58,2,0,56
R4081O,2012,15:20,NA,2,12,PROCUN,0,78,1,0,56
R4081O,2012,15:20,NA,2,13,PROCUN,0,48,1,0,56
R4081O,2012,15:20,NA,2,14,PROCUN,0,12,3,0,56
R4081O,2012,15:20,NA,2,15,PROCUN,0,38,2,0,56
R4081O,2012,15:20,NA,2,16,PROCUN,0,75,3,0,56
R4081O,2012,15:20,NA,2,17,PROCUN,0,80,0.5,0,56
R4081O,2012,15:20,NA,2,18,PROCUN,0,44,6,0,56
R4081O,2012,15:20,NA,2,19,PROCUN,0,60,22,0,56
R4081O,2012,15:20,NA,2,20,PROCUN,0,96,0.5,0,56
R4081O,2012,15:20,NA,3,21,PROCUN,0,85,0.5,0,17
R4081O,2012,15:20,NA,3,22,PROCUN,0,92,2,0,17
R4081O,2012,15:20,NA,3,23,PROCUN,0,91,2,0,17
R4081O,2012,15:20,NA,3,24,PROCUN,0,74,0.5,0,17
R4081O,2012,15:20,NA,3,25,PROCUN,0,96,1,0,17
R4081O,2012,15:20,NA,3,26,PROCUN,0,92,2,0,17
R4081O,2012,15:20,NA,3,27,PROCUN,0,60,0.5,0,17
R4081O,2012,15:20,NA,3,28,PROCUN,0,97,0,0,17
R4081O,2012,15:20,NA,3,29,PROCUN,0,98,0.5,0,17
R4081O,2012,15:20,NA,3,30,PROCUN,0,16,12,19,17
R4081O,2012,15:20,NA,4,31,PROCUN,0,90,0.5,0,16
R4081O,2012,15:20,NA,4,32,PROCUN,0,73,3,0,16
R4081O,2012,15:20,NA,4,33,PROCUN,0,94,0.5,0,16
R4081O,2012,15:20,NA,4,34,PROCUN,0,99,0.5,0,16
R4081O,2012,15:20,NA,4,35,PROCUN,0,70,0.5,0,16
R4081O,2012,15:20,NA,4,36,PROCUN,0,82,0.5,0,16
R4081O,2012,15:20,NA,4,37,PROCUN,0,80,0.5,0,16
R4081O,2012,15:20,NA,4,38,PROCUN,0,67,13,0,16
R4081O,2012,15:20,NA,4,39,PROCUN,0,52,23,10,16
R4081O,2012,15:20,NA,4,40,PROCUN,0,6,1,0,16
B1111O,2012,10:40,12:45,1,1,PROCUN,0,68,15,0,48
B1111O,2012,10:40,12:45,1,2,PROCUN,0,82,2,0,48
B1111O,2012,10:40,12:45,1,3,PROCUN,0,28,4,0,48
B1111O,2012,10:40,12:45,1,4,PROCUN,0,55,2,0,48
B1111O,2012,10:40,12:45,1,5,PROCUN,0,48,21,0,48
B1111O,2012,10:40,12:45,1,6,PROCUN,0,51,5,0,48
B1111O,2012,10:40,12:45,1,7,PROCUN,0,55,10,0,48
B1111O,2012,10:40,12:45,1,8,PROCUN,0,60,7,0,48
B1111O,2012,10:40,12:45,1,9,PROCUN,0,69,4,0,48
B1111O,2012,10:40,12:45,1,10,PROCUN,0,72,21,0,48
B1111O,2012,10:40,12:45,2,11,PROCUN,0,78,2,0,39
B1111O,2012,10:40,12:45,2,12,PROCUN,0,75,1,0,39
B1111O,2012,10:40,12:45,2,13,PROCUN,0,80,1,0,39
B1111O,2012,10:40,12:45,2,14,PROCUN,0,62,4,0,39
B1111O,2012,10:40,12:45,2,15,PROCUN,0,71,5,0,39
B1111O,2012,10:40,12:45,2,16,PROCUN,0,82,5,0,39
B1111O,2012,10:40,12:45,2,17,PROCUN,0,73,10,0,39
B1111O,2012,10:40,12:45,2,18,PROCUN,0,50,18,0,39
B1111O,2012,10:40,12:45,2,19,PROCUN,0,91,1,0,39
B1111O,2012,10:40,12:45,2,20,PROCUN,0,70,8,0,39
B1111O,2012,10:40,12:45,3,21,PROCUN,0,56,16,0,27
B1111O,2012,10:40,12:45,3,22,PROCUN,0,69,8,0,27
B1111O,2012,10:40,12:45,3,23,PROCUN,0,89,6,0,27
B1111O,2012,10:40,12:45,3,24,PROCUN,0,74,13,11,27
B1111O,2012,10:40,12:45,3,25,PROCUN,0,74,9,0,27
B1111O,2012,10:40,12:45,3,26,PROCUN,0,68,25,0,27
B1111O,2012,10:40,12:45,3,27,PROCUN,0,54,30,0,27
B1111O,2012,10:40,12:45,3,28,PROCUN,0,74,6,0,27
B1111O,2012,10:40,12:45,3,29,PROCUN,0,60,13,0,27
B1111O,2012,10:40,12:45,3,30,PROCUN,0,83,0.5,0,27
B1111O,2012,10:40,12:45,4,31,PROCUN,0,64,18,0,26
B1111O,2012,10:40,12:45,4,32,PROCUN,0,52,27,0,26
B1111O,2012,10:40,12:45,4,33,PROCUN,0,77,10,0,26
B1111O,2012,10:40,12:45,4,34,PROCUN,0,63,14,0,26
B1111O,2012,10:40,12:45,4,35,PROCUN,0,13,2,0,26
B1111O,2012,10:40,12:45,4,36,PROCUN,0,51,23,0,26
B1111O,2012,10:40,12:45,4,37,PROCUN,0,59,14,0,26
B1111O,2012,10:40,12:45,4,38,PROCUN,0,55,12,0,26
B1111O,2012,10:40,12:45,4,39,PROCUN,0,58,3,0,26
B1111O,2012,10:40,12:45,4,40,PROCUN,0,96,0.5,0,26
B1091O,2012,14:25,NA,1,1,PROCUN,0,47,20,0,106
B1091O,2012,14:25,NA,1,2,PROCUN,0,48,21,0,106
B1091O,2012,14:25,NA,1,3,PROCUN,0,28,12,0,106
B1091O,2012,14:25,NA,1,4,PROCUN,0,3,30,0,106
B1091O,2012,14:25,NA,1,5,PROCUN,0,84,6,0,106
B1091O,2012,14:25,NA,1,6,PROCUN,0,21,5,0,106
B1091O,2012,14:25,NA,1,7,PROCUN,0,47,18,0,106
B1091O,2012,14:25,NA,1,8,PROCUN,0,20,30,0,106
B1091O,2012,14:25,NA,1,9,PROCUN,0,45,7,0,106
B1091O,2012,14:25,NA,1,10,PROCUN,0,21,20,0,106
B1091O,2012,14:25,NA,2,11,PROCUN,0,30,12,0,109
B1091O,2012,14:25,NA,2,12,PROCUN,0,75,5,0,109
B1091O,2012,14:25,NA,2,13,PROCUN,0,51,5,0,109
B1091O,2012,14:25,NA,2,14,PROCUN,0,83,2,0,109
B1091O,2012,14:25,NA,2,15,PROCUN,0,37,6,0,109
B1091O,2012,14:25,NA,2,16,PROCUN,0,12,0.5,0,109
B1091O,2012,14:25,NA,2,17,PROCUN,0,55,2,0,109
B1091O,2012,14:25,NA,2,18,PROCUN,0,16,2,0,109
B1091O,2012,14:25,NA,2,19,PROCUN,0,39,9,0,109
B1091O,2012,14:25,NA,2,20,PROCUN,0,75,2,0,109
B1091O,2012,14:25,NA,3,21,PROCUN,0,96,0,0,50
B1091O,2012,14:25,NA,3,22,PROCUN,0,68,3,0,50
B1091O,2012,14:25,NA,3,23,PROCUN,0,15,9,0,50
B1091O,2012,14:25,NA,3,24,PROCUN,0,58,4,0,50
B1091O,2012,14:25,NA,3,25,PROCUN,0,48,1,0,50
B1091O,2012,14:25,NA,3,26,PROCUN,0,58,2,0,50
B1091O,2012,14:25,NA,3,27,PROCUN,0,78,0.5,0,50
B1091O,2012,14:25,NA,3,28,PROCUN,0,38,3,0,50
B1091O,2012,14:25,NA,3,29,PROCUN,0,33,3,0,50
B1091O,2012,14:25,NA,3,30,PROCUN,0,69,5,0,50
B1091O,2012,14:25,NA,4,31,PROCUN,0,69,2,0,26
B1091O,2012,14:25,NA,4,32,PROCUN,0,55,2,0,26
B1091O,2012,14:25,NA,4,33,PROCUN,0,66,3,0,26
B1091O,2012,14:25,NA,4,34,PROCUN,0,57,2,0,26
B1091O,2012,14:25,NA,4,35,PROCUN,0,52,4,0,26
B1091O,2012,14:25,NA,4,36,PROCUN,0,76,1,0,26
B1091O,2012,14:25,NA,4,37,PROCUN,0,63,3,0,26
B1091O,2012,14:25,NA,4,38,PROCUN,0,69,9,0,26
B1091O,2012,14:25,NA,4,39,PROCUN,0,58,4,0,26
B1091O,2012,14:25,NA,4,40,PROCUN,0,69,3,0,26
B1071O,2012,NA,NA,1,1,PROCUN,0,68,2,0,141
B1071O,2012,NA,NA,1,2,PROCUN,0,76,3,0,141
B1071O,2012,NA,NA,1,3,PROCUN,0,48,4,0,141
B1071O,2012,NA,NA,1,4,PROCUN,0,78,6,0,141
B1071O,2012,NA,NA,1,5,PROCUN,0,82,6,0,141
B1071O,2012,NA,NA,1,6,PROCUN,0,85,5,0,141
B1071O,2012,NA,NA,1,7,PROCUN,0,87,11,0,141
B1071O,2012,NA,NA,1,8,PROCUN,0,56,4,0,141
B1071O,2012,NA,NA,1,9,PROCUN,0,65,18,0,141
B1071O,2012,NA,NA,1,10,PROCUN,0,70,3,0,141
B1071O,2012,NA,NA,2,11,PROCUN,0,50,8,0,148
B1071O,2012,NA,NA,2,12,PROCUN,0,47,28,0,148
B1071O,2012,NA,NA,2,13,PROCUN,0,48,10,0,148
B1071O,2012,NA,NA,2,14,PROCUN,0,60,10,0,148
B1071O,2012,NA,NA,2,15,PROCUN,0,7,8,0,148
B1071O,2012,NA,NA,2,16,PROCUN,0,30,7,0,148
B1071O,2012,NA,NA,2,17,PROCUN,0,47,6,0,148
B1071O,2012,NA,NA,2,18,PROCUN,0,53,21,0,148
B1071O,2012,NA,NA,2,19,PROCUN,0,40,6,0,148
B1071O,2012,NA,NA,2,20,PROCUN,0,22,13,0,148
B1071O,2012,NA,NA,3,21,PROCUN,0,59,9,0,145
B1071O,2012,NA,NA,3,22,PROCUN,0,50,4,0,145
B1071O,2012,NA,NA,3,23,PROCUN,0,65,7,0,145
B1071O,2012,NA,NA,3,24,PROCUN,0,93,1,0,145
B1071O,2012,NA,NA,3,25,PROCUN,0,14,43,0,145
B1071O,2012,NA,NA,3,26,PROCUN,0,87,1,0,145
B1071O,2012,NA,NA,3,27,PROCUN,0,74,1,0,145
B1071O,2012,NA,NA,3,28,PROCUN,0,73,0.5,0,145
B1071O,2012,NA,NA,3,29,PROCUN,0,56,1,0,145
B1071O,2012,NA,NA,3,30,PROCUN,0,88,2,0,145
B1071O,2012,NA,NA,4,31,PROCUN,0,49,3,0,118
B1071O,2012,NA,NA,4,32,PROCUN,0,16,0.5,0,118
B1071O,2012,NA,NA,4,33,PROCUN,0,74,2,0,118
B1071O,2012,NA,NA,4,34,PROCUN,0,75,2,0,118
B1071O,2012,NA,NA,4,35,PROCUN,0,75,9,0,118
B1071O,2012,NA,NA,4,36,PROCUN,0,50,6,0,118
B1071O,2012,NA,NA,4,37,PROCUN,0,74,6,0,118
B1071O,2012,NA,NA,4,38,PROCUN,0,57,10,0,118
B1071O,2012,NA,NA,4,39,PROCUN,0,57,11,0,118
B1071O,2012,NA,NA,4,40,PROCUN,0,48,16,0,118
B1041O,2012,14:10,16:50,1,1,PROCUN,0,26,23,0,54
B1041O,2012,14:10,16:50,1,2,PROCUN,0,25,7,44,54
B1041O,2012,14:10,16:50,1,3,PROCUN,0,65,5,20,54
B1041O,2012,14:10,16:50,1,4,PROCUN,0,11,4,26,54
B1041O,2012,14:10,16:50,1,5,PROCUN,0,46,28,0,54
B1041O,2012,14:10,16:50,1,6,PROCUN,0,5,18,0,54
B1041O,2012,14:10,16:50,1,7,PROCUN,0,31,20,0,54
B1041O,2012,14:10,16:50,1,8,PROCUN,0,12,16,0,54
B1041O,2012,14:10,16:50,1,9,PROCUN,0,8,5,0,54
B1041O,2012,14:10,16:50,1,10,PROCUN,0,6,20,0,54
B1041O,2012,14:10,16:50,2,11,PROCUN,0,75,11,0,32
B1041O,2012,14:10,16:50,2,12,PROCUN,0,60,18,0,32
B1041O,2012,14:10,16:50,2,13,PROCUN,0,35,15,0,32
B1041O,2012,14:10,16:50,2,14,PROCUN,0,48,33,0,32
B1041O,2012,14:10,16:50,2,15,PROCUN,0,23,20,0,32
B1041O,2012,14:10,16:50,2,16,PROCUN,0,15,30,0,32
B1041O,2012,14:10,16:50,2,17,PROCUN,0,3,52,0,32
B1041O,2012,14:10,16:50,2,18,PROCUN,0,13,18,0,32
B1041O,2012,14:10,16:50,2,19,PROCUN,0,20,11,0,32
B1041O,2012,14:10,16:50,2,20,PROCUN,0,20,17,0,32
B1041O,2012,14:10,16:50,3,21,PROCUN,0,35,20,0,31
B1041O,2012,14:10,16:50,3,22,PROCUN,0,51,14,11,31
B1041O,2012,14:10,16:50,3,23,PROCUN,0,32,22,0,31
B1041O,2012,14:10,16:50,3,24,PROCUN,0,33,5,20,31
B1041O,2012,14:10,16:50,3,25,PROCUN,0,72,7,0,31
B1041O,2012,14:10,16:50,3,26,PROCUN,0,60,16,0,31
B1041O,2012,14:10,16:50,3,27,PROCUN,0,17,4,70,31
B1041O,2012,14:10,16:50,3,28,PROCUN,0,26,22,0,31
B1041O,2012,14:10,16:50,3,29,PROCUN,0,20,24,0,31
B1041O,2012,14:10,16:50,3,30,PROCUN,0,32,11,0,31
B1041O,2012,14:10,16:50,4,31,PROCUN,0,43,11,0,27
B1041O,2012,14:10,16:50,4,32,PROCUN,0,21,28,0,27
B1041O,2012,14:10,16:50,4,33,PROCUN,0,26,7,0,27
B1041O,2012,14:10,16:50,4,34,PROCUN,0,30,4,0,27
B1041O,2012,14:10,16:50,4,35,PROCUN,0,11,6,0,27
B1041O,2012,14:10,16:50,4,36,PROCUN,0,35,7,0,27
B1041O,2012,14:10,16:50,4,37,PROCUN,0,45,7,0,27
B1041O,2012,14:10,16:50,4,38,PROCUN,0,40,14,0,27
B1041O,2012,14:10,16:50,4,39,PROCUN,0,20,10,0,27
B1041O,2012,14:10,16:50,4,40,PROCUN,0,60,8,0,27
N2041O,2012,NA,NA,1,1,PROCUN,0,75,0.5,0,11
N2041O,2012,NA,NA,1,2,PROCUN,0,55,1,0,11
N2041O,2012,NA,NA,1,3,PROCUN,0,63,6,0,11
N2041O,2012,NA,NA,1,4,PROCUN,0,68,10,0,11
N2041O,2012,NA,NA,1,5,PROCUN,0,89,2,0,11
N2041O,2012,NA,NA,1,6,PROCUN,0,61,12,0,11
N2041O,2012,NA,NA,1,7,PROCUN,0,50,1,0,11
N2041O,2012,NA,NA,1,8,PROCUN,0,94,0.5,0,11
N2041O,2012,NA,NA,1,9,PROCUN,0,70,0.5,0,11
N2041O,2012,NA,NA,1,10,PROCUN,0,85,2,0,11
N2041O,2012,NA,NA,2,11,PROCUN,0,40,2,0,7
N2041O,2012,NA,NA,2,12,PROCUN,0,62,1,0,7
N2041O,2012,NA,NA,2,13,PROCUN,0,68,4,0,7
N2041O,2012,NA,NA,2,14,PROCUN,0,78,4,0,7
N2041O,2012,NA,NA,2,15,PROCUN,0,72,1,0,7
N2041O,2012,NA,NA,2,16,PROCUN,0,82,3,0,7
N2041O,2012,NA,NA,2,17,PROCUN,0,80,1,0,7
N2041O,2012,NA,NA,2,18,PROCUN,0,58,5,0,7
N2041O,2012,NA,NA,2,19,PROCUN,0,17,1,0,7
N2041O,2012,NA,NA,2,20,PROCUN,0,93,0.5,0,7
N2041O,2012,NA,NA,3,21,PROCUN,0,61,0.5,0,26
N2041O,2012,NA,NA,3,22,PROCUN,0,53,1,0,26
N2041O,2012,NA,NA,3,23,PROCUN,0,47,1,0,26
N2041O,2012,NA,NA,3,24,PROCUN,0,62,0.5,0,26
N2041O,2012,NA,NA,3,25,PROCUN,0,66,0,24,26
N2041O,2012,NA,NA,3,26,PROCUN,0,37,0,0,26
N2041O,2012,NA,NA,3,27,PROCUN,0,65,2,0,26
N2041O,2012,NA,NA,3,28,PROCUN,0,63,0,0,26
N2041O,2012,NA,NA,3,29,PROCUN,0,67,0.5,0,26
N2041O,2012,NA,NA,3,30,PROCUN,0,21,4,0,26
N2041O,2012,NA,NA,4,31,PROCUN,0,75,1,0,27
N2041O,2012,NA,NA,4,32,PROCUN,0,76,0.5,0,27
N2041O,2012,NA,NA,4,33,PROCUN,0,78,0,0,27
N2041O,2012,NA,NA,4,34,PROCUN,0,55,1,0,27
N2041O,2012,NA,NA,4,35,PROCUN,0,62,1,0,27
N2041O,2012,NA,NA,4,36,PROCUN,0,82,2,0,27
N2041O,2012,NA,NA,4,37,PROCUN,0,59,1,0,27
N2041O,2012,NA,NA,4,38,PROCUN,0,51,0.5,0,27
N2041O,2012,NA,NA,4,39,PROCUN,0,93,0,0,27
N2041O,2012,NA,NA,4,40,PROCUN,0,56,0,0,27
K2121O,2012,9:30,NA,1,1,PROCUN,0,79,0,0,50
K2121O,2012,9:30,NA,1,2,PROCUN,0,66,0,0,50
K2121O,2012,9:30,NA,1,3,PROCUN,0,66,14,0,50
K2121O,2012,9:30,NA,1,4,PROCUN,0,71,11,0,50
K2121O,2012,9:30,NA,1,5,PROCUN,0,93,2,0,50
K2121O,2012,9:30,NA,1,6,PROCUN,0,38,27,0,50
K2121O,2012,9:30,NA,1,7,PROCUN,0,40,25,0,50
K2121O,2012,9:30,NA,1,8,PROCUN,0,52,8,9,50
K2121O,2012,9:30,NA,1,9,PROCUN,0,55,5,0,50
K2121O,2012,9:30,NA,1,10,PROCUN,0,62,5,0,50
K2121O,2012,9:30,NA,2,11,PROCUN,0,65,0,0,59
K2121O,2012,9:30,NA,2,12,PROCUN,0,75,0,0,59
K2121O,2012,9:30,NA,2,13,PROCUN,0,77,2,0,59
K2121O,2012,9:30,NA,2,14,PROCUN,0,74,4,0,59
K2121O,2012,9:30,NA,2,15,PROCUN,0,80,0.5,0,59
K2121O,2012,9:30,NA,2,16,PROCUN,0,71,4,0,59
K2121O,2012,9:30,NA,2,17,PROCUN,0,78,1,0,59
K2121O,2012,9:30,NA,2,18,PROCUN,0,78,0.5,0,59
K2121O,2012,9:30,NA,2,19,PROCUN,0,72,0.5,0,59
K2121O,2012,9:30,NA,2,20,PROCUN,0,93,2,0,59
K2121O,2012,9:30,NA,3,21,PROCUN,0,75,0.5,0,46
K2121O,2012,9:30,NA,3,22,PROCUN,0,49,0,0,46
K2121O,2012,9:30,NA,3,23,PROCUN,0,43,0,0,46
K2121O,2012,9:30,NA,3,24,PROCUN,0,56,0.5,0,46
K2121O,2012,9:30,NA,3,25,PROCUN,0,64,0,0,46
K2121O,2012,9:30,NA,3,26,PROCUN,0,65,6,0,46
K2121O,2012,9:30,NA,3,27,PROCUN,0,53,0,0,46
K2121O,2012,9:30,NA,3,28,PROCUN,0,52,3,0,46
K2121O,2012,9:30,NA,3,29,PROCUN,0,53,1,0,46
K2121O,2012,9:30,NA,3,30,PROCUN,0,35,28,0,46
K2121O,2012,9:30,NA,4,31,PROCUN,0,85,0.5,0,47
K2121O,2012,9:30,NA,4,32,PROCUN,0,20,0.5,0,47
K2121O,2012,9:30,NA,4,33,PROCUN,0,7,1,0,47
K2121O,2012,9:30,NA,4,34,PROCUN,0,4,1,0,47
K2121O,2012,9:30,NA,4,35,PROCUN,0,33,3,0,47
K2121O,2012,9:30,NA,4,36,PROCUN,0,63,3,0,47
K2121O,2012,9:30,NA,4,37,PROCUN,0,50,2,0,47
K2121O,2012,9:30,NA,4,38,PROCUN,0,58,3,0,47
K2121O,2012,9:30,NA,4,39,PROCUN,0,90,2,0,47
K2121O,2012,9:30,NA,4,40,PROCUN,0,90,4,0,47
K2061O,2012,9:30,11:45,1,1,PROCUN,0,63,1,0,69
K2061O,2012,9:30,11:45,1,2,PROCUN,0,43,0.5,0,69
K2061O,2012,9:30,11:45,1,3,PROCUN,0,75,2,0,69
K2061O,2012,9:30,11:45,1,4,PROCUN,0,49,4,0,69
K2061O,2012,9:30,11:45,1,5,PROCUN,0,73,25,0,69
K2061O,2012,9:30,11:45,1,6,PROCUN,0,89,0.5,0,69
K2061O,2012,9:30,11:45,1,7,PROCUN,0,77,0.5,0,69
K2061O,2012,9:30,11:45,1,8,PROCUN,0,94,0.5,0,69
K2061O,2012,9:30,11:45,1,9,PROCUN,0,52,0.5,0,69
K2061O,2012,9:30,11:45,1,10,PROCUN,0,92,2,0,69
K2061O,2012,9:30,11:45,2,11,PROCUN,0,34,1,0,80
K2061O,2012,9:30,11:45,2,12,PROCUN,0,16,4,0,80
K2061O,2012,9:30,11:45,2,13,PROCUN,0,88,0.5,0,80
K2061O,2012,9:30,11:45,2,14,PROCUN,0,80,0.5,0,80
K2061O,2012,9:30,11:45,2,15,PROCUN,0,18,11,0,80
K2061O,2012,9:30,11:45,2,16,PROCUN,0,80,0.5,0,80
K2061O,2012,9:30,11:45,2,17,PROCUN,0,56,0.5,0,80
K2061O,2012,9:30,11:45,2,18,PROCUN,0,94,0.5,0,80
K2061O,2012,9:30,11:45,2,19,PROCUN,0,48,0.5,0,80
K2061O,2012,9:30,11:45,2,20,PROCUN,0,43,0.5,0,80
K2061O,2012,9:30,11:45,3,21,PROCUN,0,35,3,0,91
K2061O,2012,9:30,11:45,3,22,PROCUN,0,73,0.5,0,91
K2061O,2012,9:30,11:45,3,23,PROCUN,0,30,0,0,91
K2061O,2012,9:30,11:45,3,24,PROCUN,0,60,0.5,0,91
K2061O,2012,9:30,11:45,3,25,PROCUN,0,66,1,0,91
K2061O,2012,9:30,11:45,3,26,PROCUN,0,79,2,0,91
K2061O,2012,9:30,11:45,3,27,PROCUN,0,93,2,0,91
K2061O,2012,9:30,11:45,3,28,PROCUN,0,76,2,0,91
K2061O,2012,9:30,11:45,3,29,PROCUN,0,55,3,0,91
K2061O,2012,9:30,11:45,3,30,PROCUN,0,54,1,0,91
K2061O,2012,9:30,11:45,4,31,PROCUN,0,49,0.5,0,87
K2061O,2012,9:30,11:45,4,32,PROCUN,0,77,0.5,0,87
K2061O,2012,9:30,11:45,4,33,PROCUN,0,25,3,0,87
